hospital_id,category_id
464,26
465,26
467,26
470,26
472,26
472,26
481,26
484,26
485,26
489,26
492,26
497,26
499,26
501,26
502,26
503,26
504,26
506,26
508,26
510,26
511,26
512,26
514,26
517,26
520,26
521,26
522,26
524,26
525,26
526,26
529,26
530,26
531,26
534,26
535,26
536,26
537,26
538,26
540,26
542,26
543,26
544,26
545,26
548,26
550,26
552,26
554,26
555,26
556,26
557,26
558,26
560,26
561,26
564,26
566,26
567,26
568,26
569,26
573,26
574,26
575,26
576,26
577,26
580,26
591,26
595,26
599,26
600,26
602,26
607,26
610,26
614,26
615,26
619,26
620,26
621,26
624,26
625,26
626,26
627,26
630,26
1,26
645,26
646,26
652,26
653,26
655,26
657,26
658,26
661,26
663,26
664,26
666,26
671,26
672,26
673,26
675,26
676,26
679,26
682,26
685,26
693,26
698,26
699,26
700,26
701,26
702,26
703,26
705,26
706,26
710,26
713,26
715,26
722,26
725,26
726,26
728,26
737,26
739,26
745,26
746,26
747,26
749,26
753,26
754,26
757,26
759,26
760,26
764,26
768,26
769,26
772,26
775,26
776,26
779,26
780,26
787,26
788,26
790,26
792,26
793,26
795,26
799,26
801,26
802,26
806,26
808,26
819,26
820,26
821,26
822,26
823,26
824,26
828,26
829,26
830,26
832,26
834,26
836,26
837,26
839,26
843,26
844,26
845,26
849,26
851,26
857,26
860,26
866,26
869,26
871,26
877,26
881,26
882,26
890,26
897,26
899,26
900,26
903,26
905,26
908,26
910,26
915,26
917,26
921,26
922,26
923,26
926,26
931,26
937,26
939,26
943,26
944,26
948,26
950,26
954,26
957,26
958,26
959,26
960,26
890,26
962,26
964,26
965,26
970,26
973,26
974,26
980,26
983,26
984,26
985,26
993,26
994,26
997,26
999,26
1001,26
1002,26
1003,26
1006,26
1008,26
1010,26
1021,26
1022,26
1026,26
1029,26
1030,26
1031,26
1035,26
1038,26
1040,26
1049,26
1051,26
1057,26
1059,26
1063,26
1068,26
1069,26
1070,26
1073,26
1075,26
1079,26
1080,26
1081,26
1089,26
1090,26
1094,26
1096,26
1097,26
1098,26
1105,26
1109,26
1112,26
1113,26
1115,26
1118,26
1121,26
1122,26
1125,26
1127,26
1130,26
1136,26
1139,26
1141,26
1143,26
1145,26
1146,26
1149,26
1154,26
1159,26
1160,26
1163,26
1166,26
1169,26
1172,26
1174,26
1183,26
1185,26
1186,26
1187,26
1192,26
1194,26
1197,26
1198,26
1203,26
1204,26
1206,26
1207,26
1211,26
1243,26
1268,26
1284,26
1308,26
1517,26
1532,26
1533,26
1537,26
1541,26
1551,26
1572,26
1575,26
1578,26
1601,26
1602,26
1603,26
1606,26
1610,26
1611,26
1616,26
1618,26
1622,26
1624,26
1626,26
1633,26
1635,26
1637,26
1643,26
1643,26
1644,26
1645,26
1648,26
1651,26
1656,26
1657,26
1662,26
1664,26
1666,26
1667,26
1668,26
1669,26
1670,26
1671,26
1672,26
1678,26
1684,26
1688,26
1689,26
1691,26
1695,26
1734,26
1748,26
1750,26
1764,26
1765,26
1767,26
1768,26
1772,26
1784,26
1787,26
1789,26
1792,26
1795,26
1800,26
1803,26
1804,26
1806,26
1807,26
1808,26
1815,26
1820,26
1827,26
1828,26
1829,26
1836,26
1839,26
1841,26
1842,26
1843,26
1845,26
1846,26
1848,26
1851,26
1853,26
1858,26
1860,26
1861,26
1866,26
1869,26
1874,26
1876,26
1877,26
1878,26
1883,26
1885,26
1887,26
1889,26
1890,26
1891,26
1892,26
1895,26
1908,26
1910,26
1911,26
1912,26
1916,26
1918,26
1922,26
1923,26
1928,26
1931,26
1932,26
1933,26
1934,26
1935,26
1939,26
1940,26
1942,26
1943,26
1946,26
1948,26
1949,26
1953,26
1954,26
1955,26
1957,26
1962,26
1966,26
1968,26
1973,26
1975,26
1977,26
1982,26
1987,26
1990,26
1991,26
1995,26
1997,26
2000,26
2003,26
2004,26
2006,26
2007,26
2008,26
2009,26
2010,26
2011,26
2014,26
2015,26
2018,26
2021,26
2022,26
2026,26
2028,26
2034,26
2035,26
2036,26
2038,26
2039,26
2042,26
2044,26
2046,26
2047,26
2048,26
2051,26
2057,26
2060,26
2061,26
2065,26
2066,26
2067,26
2069,26
2070,26
2077,26
2081,26
2087,26
2089,26
2090,26
2091,26
2092,26
2093,26
2094,26
2095,26
2105,26
2106,26
2110,26
2111,26
2113,26
2115,26
2116,26
2117,26
2119,26
2126,26
2128,26
2133,26
2134,26
2135,26
2136,26
2137,26
2140,26
2142,26
2144,26
2148,26
2151,26
2158,26
2160,26
2161,26
2164,26
2167,26
2168,26
2173,26
2176,26
2178,26
2183,26
2184,26
2186,26
2187,26
2188,26
2190,26
2197,26
2198,26
2199,26
2207,26
2208,26
2210,26
2214,26
2215,26
2217,26
2218,26
2220,26
2224,26
2228,26
2229,26
2237,26
2241,26
2243,26
2248,26
2249,26
2250,26
2253,26
2256,26
2260,26
2262,26
2263,26
2266,26
2270,26
2271,26
2275,26
2278,26
2279,26
2295,26
2301,26
2303,26
2310,26
2312,26
2315,26
2316,26
2317,26
2318,26
2321,26
2322,26
2323,26
2325,26
2328,26
2331,26
2332,26
2333,26
2336,26
2339,26
2342,26
2345,26
2351,26
2352,26
2355,26
2356,26
2358,26
725,27
1982,27
32,28
107,28
129,28
155,28
164,28
167,28
212,28
222,28
234,28
236,28
244,28
255,28
276,28
283,28
293,28
338,28
340,28
399,28
403,28
437,28
447,28
467,28
518,28
556,28
557,28
564,28
566,28
567,28
591,28
625,28
687,28
725,28
764,28
799,28
823,28
828,28
855,28
864,28
893,28
920,28
949,28
954,28
959,28
971,28
979,28
998,28
1007,28
1026,28
1040,28
1060,28
1123,28
1145,28
1147,28
1174,28
1192,28
1285,28
1315,28
1533,28
1602,28
1718,28
1734,28
1787,28
1789,28
1811,28
1842,28
1855,28
1876,28
1887,28
1915,28
1918,28
1945,28
1952,28
1982,28
1995,28
2017,28
2042,28
2151,28
2152,28
2164,28
2184,28
2194,28
2256,28
2310,28
2322,28
2331,28
2366,28
11,30
32,30
72,30
164,30
167,30
179,30
218,30
243,30
259,30
276,30
284,30
301,30
345,30
437,30
446,30
459,30
460,30
464,30
481,30
525,30
552,30
556,30
559,30
566,30
567,30
574,30
658,30
700,30
701,30
725,30
754,30
793,30
823,30
828,30
910,30
974,30
1105,30
1129,30
1145,30
1174,30
1181,30
1183,30
1187,30
1535,30
1573,30
1637,30
1678,30
1768,30
1806,30
1843,30
1860,30
1869,30
1946,30
1982,30
1995,30
2012,30
2060,30
2095,30
2164,30
2167,30
2190,30
2210,30
2218,30
2241,30
2321,30
2329,30
2359,30
2362,30
32,31
72,31
78,31
107,31
115,31
131,31
134,31
145,31
155,31
159,31
164,31
174,31
212,31
213,31
218,31
244,31
261,31
267,31
276,31
293,31
299,31
300,31
301,31
304,31
316,31
324,31
326,31
327,31
338,31
342,31
348,31
368,31
394,31
400,31
401,31
405,31
407,31
414,31
420,31
427,31
431,31
437,31
438,31
446,31
447,31
452,31
456,31
460,31
464,31
470,31
481,31
489,31
520,31
540,31
545,31
549,31
554,31
555,31
556,31
557,31
558,31
560,31
564,31
566,31
567,31
602,31
610,31
624,31
627,31
1,31
658,31
671,31
681,31
725,31
726,31
747,31
749,31
754,31
760,31
764,31
768,31
772,31
787,31
795,31
818,31
823,31
828,31
832,31
843,31
849,31
851,31
890,31
905,31
910,31
943,31
954,31
959,31
890,31
962,31
965,31
1001,31
1008,31
1010,31
1022,31
1026,31
1031,31
1038,31
1063,31
1070,31
1072,31
1105,31
1136,31
1145,31
1154,31
1159,31
1160,31
1174,31
1263,31
1335,31
1360,31
1384,31
1487,31
1533,31
1551,31
1606,31
1610,31
1633,31
1637,31
1643,31
1651,31
1656,31
1657,31
1668,31
1669,31
1672,31
1678,31
1684,31
1692,31
1748,31
1761,31
1800,31
1803,31
1804,31
1816,31
1839,31
1842,31
1846,31
1851,31
1860,31
1861,31
1890,31
1892,31
1908,31
1923,31
1932,31
1943,31
1946,31
1949,31
1975,31
1982,31
1995,31
1997,31
2011,31
2012,31
2015,31
2042,31
2044,31
2046,31
2048,31
2051,31
2057,31
2067,31
2069,31
2070,31
2081,31
2093,31
2115,31
2128,31
2140,31
2151,31
2161,31
2167,31
2172,31
2176,31
2184,31
2197,31
2210,31
2214,31
2228,31
2256,31
2321,31
2328,31
2332,31
2333,31
2336,31
2339,31
2340,31
2356,31
566,32
2011,32
6,33
11,33
25,33
31,33
32,33
33,33
35,33
41,33
44,33
54,33
67,33
72,33
74,33
86,33
91,33
93,33
103,33
107,33
110,33
112,33
131,33
134,33
137,33
145,33
152,33
155,33
161,33
164,33
166,33
185,33
186,33
189,33
199,33
205,33
209,33
213,33
217,33
218,33
220,33
243,33
244,33
259,33
261,33
267,33
271,33
272,33
276,33
279,33
280,33
293,33
299,33
301,33
302,33
305,33
327,33
337,33
340,33
349,33
358,33
360,33
368,33
385,33
387,33
389,33
396,33
400,33
404,33
413,33
420,33
430,33
432,33
437,33
438,33
446,33
447,33
449,33
451,33
453,33
458,33
460,33
464,33
468,33
490,33
501,33
504,33
507,33
510,33
517,33
525,33
526,33
527,33
528,33
534,33
539,33
540,33
554,33
555,33
556,33
557,33
560,33
563,33
564,33
565,33
566,33
567,33
568,33
596,33
599,33
602,33
608,33
610,33
621,33
626,33
627,33
1,33
645,33
646,33
647,33
649,33
652,33
655,33
656,33
663,33
666,33
671,33
679,33
709,33
710,33
721,33
725,33
726,33
729,33
733,33
740,33
751,33
754,33
757,33
764,33
787,33
789,33
800,33
807,33
811,33
817,33
818,33
823,33
829,33
833,33
837,33
838,33
841,33
843,33
844,33
845,33
855,33
871,33
890,33
902,33
906,33
910,33
923,33
935,33
944,33
949,33
953,33
954,33
958,33
959,33
961,33
972,33
974,33
987,33
994,33
1002,33
1003,33
1008,33
1010,33
1013,33
1015,33
1022,33
1039,33
1049,33
1063,33
1069,33
1078,33
1079,33
1086,33
1097,33
1118,33
1127,33
1130,33
1145,33
1148,33
1149,33
1155,33
1159,33
1160,33
1162,33
1163,33
1169,33
1174,33
1180,33
1186,33
1205,33
1211,33
1213,33
1221,33
1257,33
1308,33
1317,33
1329,33
1376,33
1383,33
1425,33
1433,33
1511,33
1514,33
1528,33
1551,33
1575,33
1576,33
1602,33
1606,33
1610,33
1612,33
1633,33
1634,33
1637,33
1655,33
1662,33
1663,33
1669,33
1676,33
1678,33
1689,33
1693,33
1696,33
1707,33
1712,33
1727,33
1729,33
1741,33
1742,33
1748,33
1766,33
1768,33
1787,33
1806,33
1840,33
1843,33
1861,33
1864,33
1865,33
1867,33
1876,33
1890,33
1902,33
1903,33
1910,33
1911,33
1915,33
1931,33
1932,33
1936,33
1939,33
1946,33
1948,33
1961,33
1973,33
1977,33
1980,33
1982,33
1993,33
1995,33
2001,33
2002,33
2003,33
2010,33
2012,33
2030,33
2031,33
2034,33
2036,33
2042,33
2043,33
2048,33
2059,33
2066,33
2067,33
2074,33
2089,33
2091,33
2093,33
2099,33
2105,33
2113,33
2116,33
2119,33
2134,33
2138,33
2143,33
2144,33
2151,33
2154,33
2167,33
2170,33
2172,33
2181,33
2184,33
2185,33
2188,33
2190,33
2203,33
2204,33
2210,33
2217,33
2241,33
2242,33
2250,33
2253,33
2256,33
2262,33
2263,33
2272,33
2318,33
2319,33
2321,33
2322,33
2324,33
2339,33
2344,33
2357,33
2,34
32,34
62,34
68,34
79,34
107,34
109,34
110,34
156,34
164,34
179,34
202,34
232,34
268,34
269,34
311,34
498,34
519,34
557,34
566,34
583,34
584,34
585,34
603,34
632,34
639,34
678,34
695,34
696,34
733,34
735,34
736,34
755,34
764,34
771,34
777,34
778,34
787,34
791,34
806,34
909,34
919,34
936,34
1040,34
1046,34
1048,34
1092,34
1093,34
1118,34
1174,34
1549,34
1663,34
1761,34
1770,34
1773,34
1832,34
1969,34
1974,34
2022,34
2066,34
2101,34
2122,34
2131,34
2164,34
2233,34
32,35
164,35
447,35
481,35
545,35
552,35
554,35
556,35
557,35
566,35
567,35
652,35
725,35
823,35
1982,35
2011,35
2067,35
2210,35
2256,35
23,36
32,36
39,36
107,36
110,36
164,36
212,36
213,36
215,36
296,36
311,36
437,36
438,36
446,36
464,36
499,36
510,36
520,36
555,36
557,36
564,36
566,36
567,36
610,36
627,36
701,36
725,36
764,36
787,36
791,36
823,36
910,36
1036,36
1145,36
1165,36
1174,36
1533,36
1602,36
1648,36
1789,36
1806,36
1843,36
1848,36
1871,36
1891,36
1910,36
1918,36
1946,36
1975,36
1982,36
1995,36
2067,36
1861,36
2151,36
2164,36
2218,36
2256,36
2269,36
2310,36
2321,36
2,37
21,37
32,37
53,37
60,37
62,37
68,37
72,37
79,37
80,37
89,37
107,37
110,37
118,37
121,37
126,37
155,37
158,37
164,37
179,37
199,37
200,37
203,37
205,37
206,37
212,37
213,37
222,37
230,37
232,37
243,37
244,37
267,37
268,37
269,37
293,37
299,37
311,37
336,37
340,37
362,37
396,37
408,37
409,37
415,37
420,37
423,37
430,37
437,37
446,37
447,37
464,37
469,37
481,37
498,37
499,37
517,37
518,37
519,37
520,37
524,37
526,37
533,37
543,37
545,37
552,37
555,37
556,37
557,37
558,37
561,37
563,37
564,37
566,37
567,37
574,37
583,37
584,37
585,37
591,37
603,37
627,37
632,37
639,37
645,37
652,37
666,37
699,37
700,37
701,37
710,37
725,37
733,37
755,37
758,37
764,37
771,37
773,37
778,37
782,37
787,37
791,37
793,37
799,37
804,37
806,37
813,37
823,37
836,37
847,37
855,37
857,37
871,37
903,37
909,37
910,37
917,37
936,37
948,37
959,37
960,37
890,37
977,37
989,37
1011,37
1023,37
1031,37
1036,37
1040,37
1048,37
1052,37
1057,37
1062,37
1065,37
1069,37
1089,37
1091,37
1092,37
1093,37
1118,37
1126,37
1145,37
1146,37
1160,37
1174,37
1202,37
1211,37
1533,37
1547,37
1549,37
1573,37
1601,37
1602,37
1609,37
1610,37
1641,37
1648,37
1663,37
1761,37
1787,37
1806,37
1829,37
1832,37
1843,37
1848,37
1860,37
1871,37
1876,37
1890,37
1892,37
1903,37
1904,37
1914,37
1923,37
1925,37
1946,37
1949,37
1961,37
1969,37
1973,37
1974,37
1982,37
1991,37
1995,37
1997,37
2022,37
2036,37
2048,37
2063,37
2066,37
2067,37
2093,37
2101,37
2122,37
2127,37
2128,37
2131,37
2140,37
2151,37
2161,37
2164,37
2167,37
2185,37
2190,37
2210,37
2221,37
2233,37
2267,37
2269,37
2312,37
2321,37
2328,37
2350,37
2362,37
2363,37
2,38
7,38
23,38
32,38
36,38
52,38
53,38
60,38
62,38
63,38
72,38
74,38
80,38
89,38
90,38
91,38
93,38
94,38
101,38
102,38
103,38
107,38
109,38
110,38
115,38
118,38
121,38
122,38
126,38
131,38
133,38
141,38
142,38
145,38
146,38
148,38
149,38
154,38
155,38
158,38
159,38
160,38
164,38
166,38
172,38
176,38
178,38
179,38
181,38
199,38
203,38
205,38
206,38
209,38
212,38
213,38
217,38
218,38
222,38
223,38
230,38
243,38
244,38
245,38
247,38
254,38
259,38
263,38
264,38
265,38
267,38
271,38
274,38
281,38
287,38
291,38
293,38
296,38
297,38
301,38
305,38
311,38
312,38
315,38
318,38
319,38
324,38
326,38
327,38
329,38
336,38
340,38
354,38
358,38
368,38
376,38
377,38
382,38
385,38
386,38
389,38
395,38
400,38
401,38
419,38
420,38
423,38
428,38
430,38
437,38
438,38
441,38
443,38
447,38
457,38
460,38
464,38
465,38
480,38
481,38
497,38
499,38
500,38
504,38
512,38
517,38
518,38
520,38
524,38
532,38
538,38
540,38
541,38
545,38
550,38
556,38
557,38
563,38
564,38
566,38
567,38
589,38
591,38
595,38
610,38
622,38
625,38
627,38
1,38
638,38
645,38
646,38
649,38
652,38
666,38
681,38
682,38
684,38
685,38
692,38
701,38
703,38
711,38
716,38
720,38
725,38
737,38
743,38
747,38
749,38
750,38
764,38
768,38
770,38
774,38
787,38
789,38
790,38
791,38
793,38
794,38
797,38
799,38
810,38
811,38
819,38
821,38
822,38
823,38
824,38
828,38
829,38
833,38
836,38
837,38
839,38
840,38
844,38
845,38
855,38
862,38
866,38
867,38
869,38
875,38
876,38
878,38
882,38
887,38
890,38
893,38
897,38
899,38
900,38
901,38
904,38
910,38
916,38
924,38
930,38
933,38
939,38
941,38
942,38
944,38
948,38
952,38
953,38
954,38
959,38
960,38
890,38
961,38
965,38
966,38
974,38
976,38
978,38
979,38
980,38
984,38
993,38
994,38
998,38
1003,38
1004,38
1008,38
1010,38
1011,38
1020,38
1022,38
1023,38
1026,38
1029,38
1030,38
1031,38
1040,38
1047,38
1052,38
1063,38
1065,38
1066,38
1069,38
1074,38
1078,38
1079,38
1097,38
1104,38
1108,38
1110,38
1111,38
1118,38
1122,38
1123,38
1125,38
1127,38
1134,38
1136,38
1138,38
1140,38
1141,38
1144,38
1145,38
1148,38
1155,38
1160,38
1162,38
1169,38
1172,38
1174,38
1175,38
1176,38
1177,38
1178,38
1187,38
1188,38
1194,38
1199,38
1202,38
1211,38
1532,38
1533,38
1547,38
1573,38
1602,38
1605,38
1609,38
1610,38
1626,38
1627,38
1629,38
1631,38
1632,38
1633,38
1634,38
1648,38
1653,38
1656,38
1657,38
1659,38
1662,38
1669,38
1670,38
1761,38
1764,38
1765,38
1766,38
1768,38
1780,38
1781,38
1787,38
1789,38
1805,38
1807,38
1809,38
1826,38
1828,38
1829,38
1839,38
1840,38
1842,38
1843,38
1849,38
1858,38
1860,38
1863,38
1867,38
1869,38
1875,38
1876,38
1877,38
1878,38
1882,38
1890,38
1891,38
1893,38
1901,38
1903,38
1904,38
1910,38
1911,38
1915,38
1918,38
1922,38
1923,38
1925,38
1928,38
1932,38
1935,38
1938,38
1943,38
1946,38
1948,38
1949,38
1952,38
1955,38
1956,38
1958,38
1961,38
1968,38
1970,38
1973,38
1978,38
1982,38
1984,38
1985,38
1988,38
1995,38
2008,38
2010,38
2014,38
2016,38
2018,38
2022,38
2034,38
2036,38
2039,38
2041,38
2048,38
2049,38
2051,38
2058,38
2059,38
2060,38
2066,38
2067,38
2069,38
2070,38
2078,38
2091,38
2093,38
2095,38
2100,38
2104,38
2111,38
2112,38
2124,38
2126,38
2127,38
2128,38
2130,38
2135,38
2137,38
2141,38
2151,38
2153,38
2161,38
2164,38
2165,38
2167,38
2174,38
2181,38
2182,38
2183,38
2184,38
2185,38
2186,38
2187,38
2190,38
2193,38
2195,38
2198,38
2201,38
2206,38
2207,38
2210,38
2212,38
2216,38
2218,38
2222,38
2234,38
2240,38
2241,38
2243,38
2248,38
2252,38
2255,38
2256,38
2259,38
2262,38
2263,38
2265,38
2266,38
2267,38
2275,38
2276,38
2278,38
2296,38
2299,38
2302,38
2310,38
2312,38
2317,38
2321,38
2322,38
2325,38
2328,38
2329,38
2334,38
2339,38
2340,38
2343,38
2350,38
2353,38
2361,38
2363,38
2364,38
2367,38
